"estado";"lei";"desc";"link";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"coduf";"UF"
"Rio Grande do Norte";"Lei Ordinária Nº 10723 de 29 de maio de 2020";"Estabelece critérios temporários para a execução da campanha de incentivo à emissão de documentos fiscais por estabelecimentos contribuintes do ICMS prevista na Lei Estadual nº 10.228, de 31 de julho de";"http://leisestaduais.com.br/rn/lei-ordinaria-n-10723-2020-rio-grande-do-norte-estabelece-criterios-temporarios-para-a-execucao-da-campanha-de-incentivo-a-emissao-de-documentos-fiscais-por-estabelecimentos-contribuintes-do-icms-prevista-na-lei-estadual-no-10-228-de-31-de-julho-de";1;0;0;0;0;0;0;2020-05-29;24;"RN"
"Pernambuco";"Decreto Nº 49045 de 28 de maio de 2020";"Autoriza a contratação temporária de pessoal para, no âmbito da Secretaria de Saúde, atender à situação de excepcional interesse público.";"http://leisestaduais.com.br/pe/decreto-n-49045-2020-pernambuco-autoriza-a-contratacao-temporaria-de-pessoal-para-no-ambito-da-secretaria-de-saude-atender-a-situacao-de-excepcional-interesse-publico";0;0;1;0;0;0;0;2020-05-28;26;"PE"
"Minas Gerais";"Lei Ordinária Nº 23645 de 28 de maio de 2020";"Dispõe sobre o enfrentamento da violência doméstica e familiar e a proteção social da mulher durante o estado de calamidade pública decorrente da pandemia de Covid-19, causada pelo coronavírus.";"http://leisestaduais.com.br/mg/lei-ordinaria-n-23645-2020-minas-gerais-dispoe-sobre-o-enfrentamento-da-violencia-domestica-e-familiar-e-a-protecao-social-da-mulher-durante-o-estado-de-calamidade-publica-decorrente-da-pandemia-de-covid-19-causada-pelo-coronavirus";1;0;0;0;0;0;0;2020-05-28;31;"MG"
"Minas Gerais";"Lei Ordinária Nº 23647 de 28 de maio de 2020";"Dispõe sobre a adoção de medidas para a proteção da saúde dos trabalhadores contratados para a colheita de café no Estado, durante o estado de calamidade pública decorrente da pandemia de Covid-19, causada pelo coronavírus.";"http://leisestaduais.com.br/mg/lei-ordinaria-n-23647-2020-minas-gerais-dispoe-sobre-a-adocao-de-medidas-para-a-protecao-da-saude-dos-trabalhadores-contratados-para-a-colheita-de-cafe-no-estado-durante-o-estado-de-calamidade-publica-decorrente-da-pandemia-de-covid-19-causada-pelo-coronavirus";1;0;0;0;0;0;0;2020-05-28;31;"MG"
"Minas Gerais";"Lei Ordinária Nº 23646 de 28 de maio de 2020";"Altera o art. 30 da Lei nº 13.317, de 24 de setembro de 1999, que contém o Código de Saúde do Estado de Minas Gerais.";"http://leisestaduais.com.br/mg/lei-ordinaria-n-23646-2020-minas-gerais-altera-o-art-30-da-lei-no-13-317-de-24-de-setembro-de-1999-que-contem-o-codigo-de-saude-do-estado-de-minas-gerais";1;0;0;0;0;0;0;2020-05-28;31;"MG"
"São Paulo";"Decreto Nº 64994 de 28 de maio de 2020";"Dispõe sobre a medida de quarentena de que trata o Decreto nº 64.881, de 22 de março de 2020, institui o Plano São Paulo, e dá providências complementares.";"http://leisestaduais.com.br/sp/decreto-n-64994-2020-sao-paulo-dispoe-sobre-a-medida-de-quarentena-de-que-trata-o-decreto-no-64-881-de-22-de-marco-de-2020-institui-o-plano-sao-paulo-e-da-providencias-complementares";0;0;1;0;0;0;0;2020-05-28;35;"SP"
"Minas Gerais";"Decreto Nº 47966 de 28 de maio de 2020";"Prorroga a suspensão de prazos de processos administrativos prevista no caput do art. 5º do Decreto nº 47.890, de 19 de março de 2020, em razão do estado de CALAMIDADE PÚBLICA, em todo o território do Estado.";"http://leisestaduais.com.br/mg/decreto-n-47966-2020-minas-gerais-prorroga-a-suspensao-de-prazos-de-processos-administrativos-prevista-no-caput-do-art-5o-do-decreto-no-47-890-de-19-de-marco-de-2020-em-razao-do-estado-de-calamidade-publica-em-todo-o-territorio-do-estado";0;0;1;0;0;0;0;2020-05-28;31;"MG"
"Rio de Janeiro";"Lei Ordinária Nº 8850 de 27 de maio de 2020";"DISPÕE SOBRE A PRODUÇÃO DE MÁSCARAS DE PROTEÇÃO INDIVIDUAL PELOS DETENTOS DO SISTEMA PRISIONAL DO ESTADO DO RIO DE JANEIRO DE DURANTE O PLANO DE CONTINGÊNCIA DO VÍRUS COVID-19 (CORONAVÍRUS), E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8850-2020-rio-de-janeiro-dispoe-sobre-a-producao-de-mascaras-de-protecao-individual-pelos-detentos-do-sistema-prisional-do-estado-do-rio-de-janeiro-de-durante-o-plano-de-contingencia-do-virus-covid-19-coronavirus-e-da-outras-providencias";1;0;0;0;0;0;0;2020-05-27;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8854 de 27 de maio de 2020";"ESTABELECE TRÂNSITO LIVRE E A SUSPENSÃO DA COBRANÇA DE TARIFA DE ESTACIONAMENTO EM SUPERMERCADOS, HIPERMERCADOS E HORTIFRÚTIS, AOS VEÍCULOS DE PROFISSIONAIS DA ÁREA DE SAÚDE, DURANTE O PERÍODO DE EMERGÊNCIA, NO ÂMBITO DO ESTADO DO RIO DE JANEIRO.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8854-2020-rio-de-janeiro-estabelece-transito-livre-e-a-suspensao-da-cobranca-de-tarifa-de-estacionamento-em-supermercados-hipermercados-e-hortifrutis-aos-veiculos-de-profissionais-da-area-de-saude-durante-o-periodo-de-emergencia-no-ambito-do-estado-do-rio-de-janeiro";1;0;0;0;0;0;0;2020-05-27;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8848 de 27 de maio de 2020";"AUTORIZA O PODER EXECUTIVO A INSTITUIR, EM CARÁTER EMERGENCIAL, O PLANO ESTADUAL DE FUNCIONAMENTO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL (SUAS), NO ATENDIMENTO À POPULAÇÃO EM SITUAÇÃO DE VULNERABILIDADE E RISCO AGRAVADOS PELA EPIDEMIA PROVOCADA PELO CORONAVÍRUS (COVID-19) NO ESTADO DO RIO DE JANEIRO, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8848-2020-rio-de-janeiro-autoriza-o-poder-executivo-a-instituir-em-carater-emergencial-o-plano-estadual-de-funcionamento-do-sistema-unico-de-assistencia-social-suas-no-atendimento-a-populacao-em-situacao-de-vulnerabilidade-e-risco-agravados-pela-epidemia-provocada-pelo-coronavirus-covid-19-no-estado-do-rio-de-janeiro-e-da-outras-providencias";1;0;0;0;0;0;0;2020-05-27;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8851 de 27 de maio de 2020";"DISPÕE SOBRE AS REGRAS DE VISITAÇÃO E FORNECIMENTO DE ALIMENTOS E OUTROS INSUMOS AS PESSOAS EM PRIVAÇÃO DE LIBERDADE, E DÁ OUTRAS PROVIDÊNCIAS DURANTE A VIGÊNCIA DO ESTADO DE EMERGÊNCIA EM RAZÃO DA EPIDEMIA DO COVID-19.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8851-2020-rio-de-janeiro-dispoe-sobre-as-regras-de-visitacao-e-fornecimento-de-alimentos-e-outros-insumos-as-pessoas-em-privacao-de-liberdade-e-da-outras-providencias-durante-a-vigencia-do-estado-de-emergencia-em-razao-da-epidemia-do-covid-19";1;0;0;0;0;0;0;2020-05-27;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8853 de 27 de maio de 2020";"AUTORIZA A CRIAÇÃO DE COMISSÃO ESPECIAL INSTITUCIONAL NOS ESTABELECIMENTOS DE SAÚDE SITUADOS NO ESTADO DO RIO DE JANEIRO PARA A PROMOÇÃO DE AÇÕES DE PREVENÇÃO E CONTROLE DO CONTÁGIO DA COVID-19 DOS SEUS TRABALHADORES, DURANTE O ESTADO DE CALAMIDADE PÚBLICA.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8853-2020-rio-de-janeiro-autoriza-a-criacao-de-comissao-especial-institucional-nos-estabelecimentos-de-saude-situados-no-estado-do-rio-de-janeiro-para-a-promocao-de-acoes-de-prevencao-e-controle-do-contagio-da-covid-19-dos-seus-trabalhadores-durante-o-estado-de-calamidade-publica";1;0;0;0;0;0;0;2020-05-27;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8844 de 27 de maio de 2020";"DISPÕE SOBRE A CONVERSÃO DOS BENEFÍCIOS OU VERBAS INDENIZATÓRIAS SUSPENSOS PELA CIRCULAR SUSIG Nº 06/2020 EM RESSARCIMENTO ÀS DESPESAS PARA O DESENVOLVIMENTO E APLICAÇÃO DO ENSINO REMOTO, EM VIRTUDE DA PREVENÇÃO AO CORONAVIRUS (COVID-19), PELOS PROFISSIONAIS DA EDUCAÇÃO DO ESTADO DO RIO DE JANEIRO, VINCULADOS ÀS SECRETARIAS DE ESTADO DE EDUCAÇÃO E DE CIÊNCIA E TECNOLOGIA.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8844-2020-rio-de-janeiro-dispoe-sobre-a-conversao-dos-beneficios-ou-verbas-indenizatorias-suspensos-pela-circular-susig-no-06-2020-em-ressarcimento-as-despesas-para-o-desenvolvimento-e-aplicacao-do-ensino-remoto-em-virtude-da-prevencao-ao-coronavirus-covid-19-pelos-profissionais-da-educacao-do-estado-do-rio-de-janeiro-vinculados-as-secretarias-de-estado-de-educacao-e-de-ciencia-e-tecnologia";1;0;0;0;0;0;0;2020-05-27;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8855 de 27 de maio de 2020";"DISPENSA A EXIGÊNCIA DE PERÍCIA MÉDICA OFICIAL PARA A CONCESSÃO OU RENOVAÇÃO DE LICENÇA PARA TRATAMENTO DE SAÚDE PARA OS SERVIDORES PÚBLICOS ESTADUAIS, DURANTE A VIGÊNCIA DO ESTADO DE CALAMIDADE PÚBLICA EM RAZÃO DA PANDEMIA DE COVID-19.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8855-2020-rio-de-janeiro-dispensa-a-exigencia-de-pericia-medica-oficial-para-a-concessao-ou-renovacao-de-licenca-para-tratamento-de-saude-para-os-servidores-publicos-estaduais-durante-a-vigencia-do-estado-de-calamidade-publica-em-razao-da-pandemia-de-covid-19";1;0;0;0;0;0;0;2020-05-27;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8852 de 27 de maio de 2020";"DISPÕE SOBRE A PRODUÇÃO E O FORNECIMENTO DE EQUIPAMENTOS NECESSÁRIOS AO TRATAMENTO E À PREVENÇÃO AO CORONAVÍRUS (COVID-19) NO ESTADO DO RIO DE JANEIRO.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8852-2020-rio-de-janeiro-dispoe-sobre-a-producao-e-o-fornecimento-de-equipamentos-necessarios-ao-tratamento-e-a-prevencao-ao-coronavirus-covid-19-no-estado-do-rio-de-janeiro";1;0;0;0;0;0;0;2020-05-27;33;"RJ"
"Pará";"Lei Ordinária Nº 9065 de 26 de maio de 2020";"Dispõe sobre a redução no valor das mensalidades pertinentes a prestação de serviços educacionais na rede privada no âmbito do Estado do Pará, enquanto perdurarem as medidas de enfrentamento contra a pandemia do COVID-19.";"http://leisestaduais.com.br/pa/lei-ordinaria-n-9065-2020-para-dispoe-sobre-a-reducao-no-valor-das-mensalidades-pertinentes-a-prestacao-de-servicos-educacionais-na-rede-privada-no-ambito-do-estado-do-para-enquanto-perdurarem-as-medidas-de-enfrentamento-contra-a-pandemia-do-covid-19";1;0;0;0;0;0;0;2020-05-26;15;"PA"
"Sergipe";"Decreto Nº 40600 de 25 de maio de 2020";"Altera caput do art. 2º do Decreto nº 40.598, de 18 de maio de 2020, bem como o Art. 4º do Decreto nº 40.567, de 24 de março de 2020, para prorrogar as ações restritivas e de distanciamento social necessárias ao enfrentamento da epidemia causada pela COVID-19 (novo coronavirus), e dá outras providências.";"http://leisestaduais.com.br/se/decreto-n-40600-2020-sergipe-altera-caput-do-art-2o-do-decreto-no-40-598-de-18-de-maio-de-2020-bem-como-o-art-4o-do-decreto-no-40-567-de-24-de-marco-de-2020-para-prorrogar-as-acoes-restritivas-e-de-distanciamento-social-necessarias-ao-enfrentamento-da-epidemia-causada-pela-covid-19-novo-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-05-25;28;"SE"
"Pernambuco";"Decreto Nº 49044 de 25 de maio de 2020";"Altera o Decreto nº 36.849, de 22 de julho de 2011, que estabelece medidas de controle da lotação, transferência, remoção, movimentação e permuta de policiais civis e militares, em razão da pandemia da COVID-19.";"http://leisestaduais.com.br/pe/decreto-n-49044-2020-pernambuco-altera-o-decreto-no-36-849-de-22-de-julho-de-2011-que-estabelece-medidas-de-controle-da-lotacao-transferencia-remocao-movimentacao-e-permuta-de-policiais-civis-e-militares-em-razao-da-pandemia-da-covid-19";0;0;1;0;0;0;0;2020-05-25;26;"PE"
"Paraná";"Decreto Nº 4692 de 25 de maio de 2020";"Regulamenta a Lei Estadual nº 20.189, de 28 de abril de 2020, que dispõe sobre o uso geral e obrigatório de máscaras de proteção facial no contexto da pandemia da COVID-19 enquanto perdurar o estado de calamidade pública, e medidas correlatas.";"http://leisestaduais.com.br/pr/decreto-n-4692-2020-parana-regulamenta-a-lei-estadual-no-20-189-de-28-de-abril-de-2020-que-dispoe-sobre-o-uso-geral-e-obrigatorio-de-mascaras-de-protecao-facial-no-contexto-da-pandemia-da-covid-19-enquanto-perdurar-o-estado-de-calamidade-publica-e-medidas-correlatas";0;0;1;0;0;0;0;2020-05-25;41;"PR"
"Santa Catarina";"Lei Ordinária Nº 17945 de 25 de maio de 2020";"Dispõe sobre a transparência nos contratos emergenciais firmados pela Administração Pública Estadual em razão da vigência do estado de calamidade pública em decorrência do coronavírus (COVID-19).";"http://leisestaduais.com.br/sc/lei-ordinaria-n-17945-2020-santa-catarina-dispoe-sobre-a-transparencia-nos-contratos-emergenciais-firmados-pela-administracao-publica-estadual-em-razao-da-vigencia-do-estado-de-calamidade-publica-em-decorrencia-do-coronavirus-covid-19";1;0;0;0;0;0;0;2020-05-25;42;"SC"
"Pará";"Lei Ordinária Nº 9063 de 25 de maio de 2020";"Dispõe sobre a obrigatoriedade, em caráter excepcional, dos Planos Privados de Assistência à Saúde com atuação no Estado do Pará, apresentarem planos de expansão de leitos, principalmente de UTI`s, para atenderem seus beneficiários, enquanto perdurar a pandemia do Sars-Cov-2.";"http://leisestaduais.com.br/pa/lei-ordinaria-n-9063-2020-para-dispoe-sobre-a-obrigatoriedade-em-carater-excepcional-dos-planos-privados-de-assistencia-a-saude-com-atuacao-no-estado-do-para-apresentarem-planos-de-expansao-de-leitos-principalmente-de-uti-s-para-atenderem-seus-beneficiarios-enquanto-perdurar-a-pandemia-do-sars-cov-2";1;0;0;0;0;0;0;2020-05-25;15;"PA"
"Pernambuco";"Decreto Nº 49043 de 24 de maio de 2020";"Permite o acesso às praias e parques do Distrito Estadual de Fernando de Noronha para a prática de atividade física individual, nos termos que estabelece.";"http://leisestaduais.com.br/pe/decreto-n-49043-2020-pernambuco-permite-o-acesso-as-praias-e-parques-do-distrito-estadual-de-fernando-de-noronha-para-a-pratica-de-atividade-fisica-individual-nos-termos-que-estabelece";0;0;1;0;0;0;0;2020-05-24;26;"PE"
"Rio Grande do Sul";"Decreto Nº 55270 de 24 de maio de 2020";"Altera o Decreto nº 55.240, de 10 de maio de 2020, que institui o Sistema de Distanciamento Controlado para fins de prevenção e de enfrentamento à epidemia causada pelo novo Coronavírus (COVID-19) no âmbito do Estado do Rio Grande do Sul, reitera a declaração de estado de calamidade pública em todo o território estadual e dá outras providências.";"http://leisestaduais.com.br/rs/decreto-n-55270-2020-rio-grande-do-sul-altera-o-decreto-no-55-240-de-10-de-maio-de-2020-que-institui-o-sistema-de-distanciamento-controlado-para-fins-de-prevencao-e-de-enfrentamento-a-epidemia-causada-pelo-novo-coronavirus-covid-19-no-ambito-do-estado-do-rio-grande-do-sul-reitera-a-declaracao-de-estado-de-calamidade-publica-em-todo-o-territorio-estadual-e-da-outras-providencias";0;0;1;0;0;0;0;2020-05-24;43;"RS"
"Rio Grande do Sul";"Decreto Nº 55269 de 24 de maio de 2020";"Determina a aplicação das medidas sanitárias segmentadas de que trata o art. 19 do Decreto nº 55.240, de 10 de maio de 2020, que institui o Sistema de Distanciamento Controlado para fins de prevenção e de enfrentamento à epidemia causada pelo novo Coronavírus (COVID-19) no âmbito do Estado do Rio Grande do Sul, reitera a declaração de estado de calamidade pública em todo o território estadual.";"http://leisestaduais.com.br/rs/decreto-n-55269-2020-rio-grande-do-sul-determina-a-aplicacao-das-medidas-sanitarias-segmentadas-de-que-trata-o-art-19-do-decreto-no-55-240-de-10-de-maio-de-2020-que-institui-o-sistema-de-distanciamento-controlado-para-fins-de-prevencao-e-de-enfrentamento-a-epidemia-causada-pelo-novo-coronavirus-covid-19-no-ambito-do-estado-do-rio-grande-do-sul-reitera-a-declaracao-de-estado-de-calamidade-publica-em-todo-o-territorio-estadual";0;0;1;0;0;0;0;2020-05-24;43;"RS"
"Bahia";"Decreto Nº 32431 de 23 de maio de 2020";"Dispõe sobre a antecipação de feriado municipal, observado o disposto na Lei 9.528, de 23 de maio de 2020, na forma que indica e dá outras providências.";"http://leisestaduais.com.br/ba/decreto-n-32431-2020-bahia-dispoe-sobre-a-antecipacao-de-feriado-municipal-observado-o-disposto-na-lei-9-528-de-23-de-maio-de-2020-na-forma-que-indica-e-da-outras-providencias";0;0;1;0;0;0;0;2020-05-23;29;"BA"
"Bahia";"Lei Ordinária Nº 14267 de 23 de maio de 2020";"Altera as datas de celebração dos feriados de Dois de Julho e São João, na forma que indica.";"http://leisestaduais.com.br/ba/lei-ordinaria-n-14267-2020-bahia-altera-as-datas-de-celebracao-dos-feriados-de-dois-de-julho-e-sao-joao-na-forma-que-indica";1;0;0;0;0;0;0;2020-05-23;29;"BA"
"Minas Gerais";"Lei Ordinária Nº 23643 de 22 de maio de 2020";"Dispõe sobre a comunicação a órgãos de segurança pública de ocorrência, ou indício de ocorrência, de violência doméstica e familiar contra mulher, criança, adolescente ou idoso nos condomínios residenciais localizados no Estado, durante o estado de calamidade pública decorrente da pandemia de Covid-19.";"http://leisestaduais.com.br/mg/lei-ordinaria-n-23643-2020-minas-gerais-dispoe-sobre-a-comunicacao-a-orgaos-de-seguranca-publica-de-ocorrencia-ou-indicio-de-ocorrencia-de-violencia-domestica-e-familiar-contra-mulher-crianca-adolescente-ou-idoso-nos-condominios-residenciais-localizados-no-estado-durante-o-estado-de-calamidade-publica-decorrente-da-pandemia-de-covid-19";1;0;0;0;0;0;0;2020-05-22;31;"MG"
"Rio Grande do Sul";"Lei Ordinária Nº 15477 de 22 de maio de 2020";"Altera a Lei nº 15.304, de 30 de julho de 2019, que dispõe sobre as diretrizes para a elaboração da Lei Orçamentária para o exercício econômico-financeiro de 2020 e dá outras providências, e autoriza a abertura de créditos extraordinários no Orçamento do Estado.";"http://leisestaduais.com.br/rs/lei-ordinaria-n-15477-2020-rio-grande-do-sul-altera-a-lei-no-15-304-de-30-de-julho-de-2019-que-dispoe-sobre-as-diretrizes-para-a-elaboracao-da-lei-orcamentaria-para-o-exercicio-economico-financeiro-de-2020-e-da-outras-providencias-e-autoriza-a-abertura-de-creditos-extraordinarios-no-orcamento-do-estado";1;0;0;0;0;0;0;2020-05-22;43;"RS"
"Minas Gerais";"Lei Ordinária Nº 23644 de 22 de maio de 2020";"Dispõe sobre o registro de ocorrência e o pedido de medida protetiva de urgência relativos a ato de violência doméstica e familiar contra a mulher durante o estado de calamidade pública em decorrência da pandemia de Covid-19, causada pelo coronavírus, e dá outras providências.";"http://leisestaduais.com.br/mg/lei-ordinaria-n-23644-2020-minas-gerais-dispoe-sobre-o-registro-de-ocorrencia-e-o-pedido-de-medida-protetiva-de-urgencia-relativos-a-ato-de-violencia-domestica-e-familiar-contra-a-mulher-durante-o-estado-de-calamidade-publica-em-decorrencia-da-pandemia-de-covid-19-causada-pelo-coronavirus-e-da-outras-providencias";1;0;0;0;0;0;0;2020-05-22;31;"MG"
"Bahia";"Decreto Nº 19722 de 22 de maio de 2020";"Governador estabelece medidas complementares de enfrentamento à Covid-19";"http://leisestaduais.com.br/ba/decreto-n-19722-2020-bahia-governador-estabelece-medidas-complementares-de-enfrentamento-a-covid-19";0;0;1;0;0;0;0;2020-05-22;29;"BA"
"Rio de Janeiro";"Lei Ordinária Nº 8832 de 21 de maio de 2020";"DISPÕE SOBRE A TRANSPARÊNCIA NOS CONTRATOS EMERGENCIAIS FIRMADOS PELA ADMINISTRAÇÃO PÚBLICA EM RAZÃO DA SITUAÇÃO DE CALAMIDADE DECORRENTE DA EPIDEMIA DO CORONAVÍRUS (COVID-19).";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8832-2020-rio-de-janeiro-dispoe-sobre-a-transparencia-nos-contratos-emergenciais-firmados-pela-administracao-publica-em-razao-da-situacao-de-calamidade-decorrente-da-epidemia-do-coronavirus-covid-19";1;0;0;0;0;0;0;2020-05-21;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8840 de 21 de maio de 2020";"INSTITUI NA SECRETARIA ESTADUAL DE SAÚDE, O ""DISQUE-COVID"" NA FORMA QUE MENCIONA.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8840-2020-rio-de-janeiro-institui-na-secretaria-estadual-de-saude-o-disque-covid-na-forma-que-menciona";1;0;0;0;0;0;0;2020-05-21;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8836 de 21 de maio de 2020";"DISPÕE SOBRE A PROTEÇÃO E DEFESA DA SAÚDE PÚBLICA NOS CONDOMÍNIOS EDILÍCIOS EM TODO O ESTADO DO RIO DE JANEIRO DURANTE A PANDEMIA DA DOENÇA COVID-19.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8836-2020-rio-de-janeiro-dispoe-sobre-a-protecao-e-defesa-da-saude-publica-nos-condominios-edilicios-em-todo-o-estado-do-rio-de-janeiro-durante-a-pandemia-da-doenca-covid-19";1;0;0;0;0;0;0;2020-05-21;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8837 de 21 de maio de 2020";"REVOGA O ARTIGO 3º E SEU PARÁGRAFO ÚNICO DA LEI Nº 8.767, DE 23 DE MARÇO DE 2020, QUE DISPÕE SOBRE O CANCELAMENTO OU REMARCAÇÃO DE PASSAGENS AÉREAS, BEM COMO DE PACOTES DE VIAGENS ADQUIRIDOS NO ÂMBITO DO ESTADO DO RIO DE JANEIRO EM RAZÃO DA DOENÇA COVID-19 CAUSADA PELO NOVO CORONAVÍRUS.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8837-2020-rio-de-janeiro-revoga-o-artigo-3o-e-seu-paragrafo-unico-da-lei-no-8-767-de-23-de-marco-de-2020-que-dispoe-sobre-o-cancelamento-ou-remarcacao-de-passagens-aereas-bem-como-de-pacotes-de-viagens-adquiridos-no-ambito-do-estado-do-rio-de-janeiro-em-razao-da-doenca-covid-19-causada-pelo-novo-coronavirus";1;0;0;0;0;0;0;2020-05-21;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8839 de 21 de maio de 2020";"DISPÕE SOBRE A POLÍTICA ESTADUAL DE SANITIZAÇÃO DE AMBIENTES NO ÂMBITO DO ESTADO DO RIO DE JANEIRO, PARA EVITAR A TRANSMISSÃO DE DOENÇAS INFECTOCONTAGIOSAS, COMO O CORONAVÍRUS - COVID-19.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8839-2020-rio-de-janeiro-dispoe-sobre-a-politica-estadual-de-sanitizacao-de-ambientes-no-ambito-do-estado-do-rio-de-janeiro-para-evitar-a-transmissao-de-doencas-infectocontagiosas-como-o-coronavirus-covid-19";1;0;0;0;0;0;0;2020-05-21;33;"RJ"
